PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
901.00,0.00,0.00,920.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14952,1495203,34952,SPI,"Springfield, IL",IL,17,Illinois,41,2025,1,1,2,F
901.00,0.00,0.00,1148.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,3,F
902.00,0.00,0.00,879.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2025,1,1,2,F
902.00,0.00,0.00,1118.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2025,1,1,3,F
902.00,49.00,0.00,137.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,F
903.00,2.00,0.00,925.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,2,F
904.00,0.00,0.00,390.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,15412,1541206,35412,TYS,"Knoxville, TN",TN,47,Tennessee,54,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12,Florida,33,2025,1,1,1,F
905.00,0.00,0.00,622.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13277,1327702,33277,MGM,"Montgomery, AL",AL,01,Alabama,51,2025,1,1,2,F
905.00,0.00,0.00,641.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,2,F
905.00,0.00,0.00,963.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,11278,1127805,30852,DCA,"Washington, DC",VA,51,Virginia,38,2025,1,1,2,F
905.00,2417.00,0.00,2378.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,5,F
906.00,0.00,0.00,491.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,10372,1037205,30372,ASE,"Aspen, CO",CO,08,Colorado,82,2025,1,1,1,F
906.00,0.00,0.00,622.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13277,1327702,33277,MGM,"Montgomery, AL",AL,01,Alabama,51,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,2,F
907.00,0.00,0.00,539.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,12917,1291703,31066,LCK,"Columbus, OH",OH,39,Ohio,44,2025,1,1,2,F
907.00,0.00,0.00,580.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12323,1232305,32323,ILM,"Wilmington, NC",NC,37,North Carolina,36,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,2025,1,1,2,F
907.00,0.00,0.00,751.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,11996,1199603,31871,GSP,"Greer, SC",SC,45,South Carolina,37,2025,1,1,2,F
907.00,0.00,0.00,860.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2025,1,1,2,F
908.00,93.00,0.00,2676.00,AS,19930,Alaska Airlines Inc.,06031,D,AS,Alaska Airlines Inc.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,06,California,91,12982,1298202,32982,LIH,"Lihue, HI",HI,15,Hawaii,2,2025,1,1,6,F
908.00,634.00,0.00,761.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,40,Oklahoma,73,2025,1,1,2,F
909.00,0.00,0.00,237.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,1,F
910.00,0.00,0.00,1781.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14893,1489302,33192,SMF,"Sacramento, CA",CA,06,California,91,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,4,F
911.00,0.00,0.00,582.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,12511,1251103,32511,JLN,"Joplin, MO",MO,29,Missouri,64,2025,1,1,2,F
911.00,0.00,0.00,631.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2025,1,1,2,F
911.00,0.00,0.00,859.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2025,1,1,2,F
911.00,0.00,0.00,1231.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2025,1,1,3,F
912.00,0.00,0.00,375.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,13476,1347605,34922,MRY,"Monterey, CA",CA,06,California,91,2025,1,1,1,F
913.00,0.00,0.00,349.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13459,1345904,33459,MQT,"Marquette, MI",MI,26,Michigan,43,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,2025,1,1,1,F
915.00,0.00,0.00,554.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,12217,1221702,30255,HSV,"Huntsville, AL",AL,01,Alabama,51,2025,1,1,2,F
916.00,0.00,0.00,409.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,F
916.00,0.00,0.00,752.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,11612,1161206,31612,EVV,"Evansville, IN",IN,18,Indiana,42,14112,1411206,33195,PIE,"St. Petersburg, FL",FL,12,Florida,33,2025,1,1,2,F
916.00,0.00,0.00,835.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,14635,1463502,31714,RSW,"Fort Myers, FL",FL,12,Florida,33,14730,1473004,33044,SDF,"Louisville, KY",KY,21,Kentucky,52,2025,1,1,2,F
916.00,0.00,0.00,1051.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12882,1288204,33195,LAL,"Lakeland, FL",FL,12,Florida,33,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,2025,1,1,3,F
916.00,781.00,0.00,584.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2025,1,1,2,F
917.00,0.00,0.00,989.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,15070,1507003,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,36,New York,22,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,2,F
918.00,0.00,0.00,667.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14524,1452401,34524,RIC,"Richmond, VA",VA,51,Virginia,38,2025,1,1,2,F
919.00,,0.00,1172.00,YV,20378,Mesa Airlines Inc.,06689,D,YV,Mesa Airlines Inc.,2,2,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2025,1,1,3,F
919.00,0.00,0.00,108.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,13485,1348502,33485,MSN,"Madison, WI",WI,55,Wisconsin,45,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,1,F
919.00,0.00,0.00,471.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14831,1483106,32457,SJC,"San Jose, CA",CA,06,California,91,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,2025,1,1,1,F
919.00,0.00,0.00,606.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,10874,1087402,30647,CAK,"Akron, OH",OH,39,Ohio,44,14685,1468502,34685,SAV,"Savannah, GA",GA,13,Georgia,34,2025,1,1,2,F
919.00,0.00,0.00,1013.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,11624,1162403,31624,EYW,"Key West, FL",FL,12,Florida,33,11193,1119302,33105,CVG,"Cincinnati, OH",KY,21,Kentucky,52,2025,1,1,3,F
919.00,175.00,0.00,675.00,PT,20427,Piedmont Airlines,06918,D,PT,Piedmont Airlines,2,2,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,2,F
920.00,0.00,0.00,700.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,14321,1432105,34321,PWM,"Portland, ME",ME,23,Maine,12,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2025,1,1,2,F
920.00,0.00,0.00,776.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,11603,1160302,31603,EUG,"Eugene, OR",OR,41,Oregon,92,14908,1490803,32575,SNA,"Santa Ana, CA",CA,06,California,91,2025,1,1,2,F
921.00,0.00,0.00,625.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,13296,1329605,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2025,1,1,2,F
921.00,0.00,0.00,1250.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,10785,1078502,30785,BTV,"Burlington, VT",VT,50,Vermont,16,2025,1,1,3,F
921.00,0.00,0.00,1489.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12191,1219103,31453,HOU,"Houston, TX",TX,48,Texas,74,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,2025,1,1,3,F
923.00,0.00,0.00,428.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,2025,1,1,1,F
925.00,0.00,0.00,549.00,YX,20452,Republic Airline,06003,D,YX,Republic Airline,3,3,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,2025,1,1,2,F
925.00,8.00,0.00,413.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42,Pennsylvania,23,2025,1,1,1,F
927.00,2.00,0.00,1107.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,2025,1,1,3,F
927.00,35.00,0.00,1107.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2025,1,1,3,F
929.00,,0.00,657.00,YV,20378,Mesa Airlines Inc.,06689,D,YV,Mesa Airlines Inc.,2,2,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,2025,1,1,2,F
929.00,0.00,0.00,290.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12244,1224404,32244,HVN,"New Haven, CT",CT,09,Connecticut,11,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,2025,1,1,1,F
929.00,250.00,0.00,700.00,MQ,20398,Envoy Air,06820,D,MQ,Envoy Air,3,3,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,14492,1449202,34492,RDU,"Raleigh/Durham, NC",NC,37,North Carolina,36,2025,1,1,2,F
930.00,0.00,0.00,412.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13964,1396403,33964,OTH,"North Bend/Coos Bay, OR",OR,41,Oregon,92,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,2025,1,1,1,F
930.00,0.00,0.00,677.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,15070,1507003,31703,SWF,"Newburgh/Poughkeepsie, NY",NY,36,New York,22,10994,1099402,30994,CHS,"Charleston, SC",SC,45,South Carolina,37,2025,1,1,2,F
930.00,0.00,0.00,1737.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,11042,1104205,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2025,1,1,4,F
931.00,0.00,0.00,130.00,ZW,20046,Air Wisconsin Airlines Corp,06024,D,ZW,Air Wisconsin Airlines Corp,2,2,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14108,1410803,34108,PIA,"Peoria, IL",IL,17,Illinois,41,2025,1,1,1,F
931.00,0.00,0.00,958.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,14314,1431402,34314,PVU,"Provo, UT",UT,49,Utah,87,2025,1,1,2,F
931.00,0.00,0.00,1147.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,15919,1591905,31834,XNA,"Fayetteville, AR",AR,05,Arkansas,71,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,3,F
931.00,0.00,0.00,1686.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,12945,1294503,32945,LEX,"Lexington, KY",KY,21,Kentucky,52,2025,1,1,4,F
932.00,0.00,0.00,236.00,9E,20363,Endeavor Air Inc.,07024,D,9E,Endeavor Air Inc.,2,2,13487,1348702,31650,MSP,"Minneapolis, MN",MN,27,Minnesota,63,10408,1040805,30408,ATW,"Appleton, WI",WI,55,Wisconsin,45,2025,1,1,1,F
932.00,0.00,0.00,594.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,10821,1082106,30852,BWI,"Baltimore, MD",MD,24,Maryland,35,13203,1320302,33155,MCN,"Macon, GA",GA,13,Georgia,34,2025,1,1,2,F
933.00,0.00,0.00,523.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,12217,1221702,30255,HSV,"Huntsville, AL",AL,01,Alabama,51,2025,1,1,2,F
933.00,0.00,0.00,1179.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,14254,1425404,34254,PSE,"Ponce, PR",PR,72,Puerto Rico,3,2025,1,1,3,F
934.00,0.00,0.00,310.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,14905,1490505,34905,SMX,"Santa Maria, CA",CA,06,California,91,2025,1,1,1,F
934.00,0.00,0.00,462.00,QX,19687,Horizon Air,06580,D,QX,Horizon Air,2,2,14771,1477104,32457,SFO,"San Francisco, CA",CA,06,California,91,14489,1448903,34489,RDM,"Bend/Redmond, OR",OR,41,Oregon,92,2025,1,1,1,F
934.00,0.00,0.00,932.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,12320,1232002,32320,ILG,"Wilmington, DE",DE,10,Delaware,31,2025,1,1,2,F
934.00,0.00,0.00,1524.00,NK,20416,Spirit Air Lines,06830,D,NK,Spirit Air Lines,3,3,13342,1334207,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,4,F
935.00,0.00,0.00,1142.00,B6,20409,JetBlue Airways,06673,D,B6,JetBlue Airways,3,3,13296,1329605,30721,MHT,"Manchester, NH",NH,33,New Hampshire,14,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,3,F
936.00,0.00,0.00,239.00,G7,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,11995,1199502,31995,GSO,"Greensboro/High Point, NC",NC,37,North Carolina,36,2025,1,1,1,F
937.00,0.00,0.00,453.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,11433,1143302,31295,DTW,"Detroit, MI",MI,26,Michigan,43,14100,1410005,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,2025,1,1,1,F
937.00,0.00,0.00,516.00,XP,20207,TEM Enterprises dba  Avelo Airlines,06144,D,XP,TEM Enterprises dba  Avelo Airlines,2,2,12544,1254404,32544,USA,"Concord, NC",NC,37,North Carolina,36,12882,1288204,33195,LAL,"Lakeland, FL",FL,12,Florida,33,2025,1,1,2,F
937.00,0.00,0.00,741.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,10693,1069302,30693,BNA,"Nashville, TN",TN,47,Tennessee,54,11775,1177502,31775,FSD,"Sioux Falls, SD",SD,46,South Dakota,67,2025,1,1,2,F
937.00,0.00,0.00,1144.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,3,F
937.00,0.00,0.00,3043.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,10299,1029906,30299,ANC,"Anchorage, AK",AK,02,Alaska,1,2025,1,1,7,F
937.00,670.00,0.00,821.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,10397,1039707,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,13871,1387102,33316,OMA,"Omaha, NE",NE,31,Nebraska,65,2025,1,1,2,F
938.00,0.00,0.00,236.00,2JQ,21718,Delux Public Charter LLC,01202,D,2JQ,Delux Public Charter LLC,1,6,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,2025,1,1,1,L
938.00,0.00,0.00,660.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,12339,1233904,32337,IND,"Indianapolis, IN",IN,18,Indiana,42,12953,1295304,31703,LGA,"New York, NY",NY,36,New York,22,2025,1,1,2,F
938.00,0.00,0.00,1014.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,11648,1164802,31648,FCA,"Kalispell, MT",MT,30,Montana,84,12892,1289208,32575,LAX,"Los Angeles, CA",CA,06,California,91,2025,1,1,3,F
938.00,0.00,0.00,1050.00,AA,19805,American Airlines Inc.,0A050,D,AA,American Airlines Inc.,3,3,14986,1498603,34986,SRQ,"Sarasota/Bradenton, FL",FL,12,Florida,33,13930,1393008,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2025,1,1,3,F
938.00,0.00,0.00,2327.00,UA,19977,United Air Lines Inc.,0A875,D,UA,United Air Lines Inc.,3,3,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2025,1,1,5,F
939.00,0.00,0.00,523.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,12217,1221702,30255,HSV,"Huntsville, AL",AL,01,Alabama,51,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,2025,1,1,2,F
939.00,0.00,0.00,679.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,13486,1348603,33486,MSO,"Missoula, MT",MT,30,Montana,84,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2025,1,1,2,F
939.00,75.00,0.00,1737.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,14307,1430706,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,11292,1129202,30325,DEN,"Denver, CO",CO,08,Colorado,82,2025,1,1,4,F
940.00,0.00,0.00,157.00,G7,20500,GoJet Airlines LLC d/b/a United Express,07041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,12264,1226402,30852,IAD,"Washington, DC",VA,51,Virginia,38,13931,1393102,33667,ORF,"Norfolk, VA",VA,51,Virginia,38,2025,1,1,1,F
940.00,0.00,0.00,502.00,LF,21635,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,01189,D,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,1,6,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,04,Arizona,81,15582,1558203,35582,VEL,"Vernal, UT",UT,49,Utah,87,2025,1,1,2,F
940.00,0.00,0.00,920.00,MX,22080,Breeze Aviation Group DBA  Breeze,01268,D,MX,Breeze Aviation Group DBA  Breeze,2,2,14952,1495203,34952,SPI,"Springfield, IL",IL,17,Illinois,41,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,2,F
941.00,0.00,0.00,728.00,F9,20436,Frontier Airlines Inc.,06460,D,F9,Frontier Airlines Inc.,3,3,11057,1105703,31057,CLT,"Charlotte, NC",NC,37,North Carolina,36,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2025,1,1,2,F
941.00,0.00,0.00,782.00,G4,20368,Allegiant Air,06035,D,G4,Allegiant Air,3,3,15624,1562404,31504,VPS,"Valparaiso, FL",FL,12,Florida,33,13232,1323202,30977,MDW,"Chicago, IL",IL,17,Illinois,41,2025,1,1,2,F
941.00,0.00,0.00,817.00,QX,19687,Horizon Air,06580,D,QX,Horizon Air,2,2,10800,1080003,32575,BUR,"Burbank, CA",CA,06,California,91,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2025,1,1,2,F
941.00,77.00,0.00,192.00,DL,19790,Delta Air Lines Inc.,01260,D,DL,Delta Air Lines Inc.,3,3,13303,1330303,32467,MIA,"Miami, FL",FL,12,Florida,33,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2025,1,1,1,F
942.00,0.00,0.00,519.00,OO,20304,SkyWest Airlines Inc.,06700,D,OO,SkyWest Airlines Inc.,3,3,12889,1288904,32211,LAS,"Las Vegas, NV",NV,32,Nevada,85,10713,1071302,30713,BOI,"Boise, ID",ID,16,Idaho,83,2025,1,1,2,F
942.00,0.00,0.00,664.00,WN,19393,Southwest Airlines Co.,06725,D,WN,Southwest Airlines Co.,3,3,12954,1295407,32575,LGB,"Long Beach, CA",CA,06,California,91,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2025,1,1,2,F
